,Country Name,Region,Happiness Score,Year,Income Group,Lending Category,EG.ELC.ACCS.ZS,SE.PRM.TENR,NY.ADJ.NNTY.KD.ZG,NY.ADJ.NNTY.PC.KD.ZG,NY.ADJ.AEDU.GN.ZS,NY.ADJ.ICTR.GN.ZS,SP.POP.DPND,SP.DYN.CBRT.IN,SP.DYN.CDRT.IN,SE.XPD.PRIM.ZS,SE.XPD.SECO.ZS,GC.XPN.TOTL.GD.ZS,SH.XPD.EHEX.CH.ZS,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GDS.TOTL.ZS,SE.ADT.1524.LT.ZS,NV.IND.MANF.KD.ZG,SH.DYN.NMRT,SH.DYN.MORT,SP.POP.TOTL,SE.SEC.ENRL.TC.ZS,SE.PRM.ENRL.TC.ZS,EG.FEC.RNEW.ZS,AG.SRF.TOTL.K2,GC.TAX.TOTL.GD.ZS,NE.TRD.GNFS.ZS,SL.UEM.TOTL.NE.ZS,FP.WPI.TOTL
157,Guinea,Latin America & Caribbean,3.6069999999999998,2016,Lower middle income,IBRD,33.5,78.85643,0.496887408,-1.9708873269999998,2.976699382,,83.68160593,35.911,9.261000000000001,40.52155,22.6965,,,8694360305.0,10.45410582,-0.304932027,,5.566540392,24.5,88.7,12395924,15.43518,47.14862,,245860.0,,110.971585,7.5582579114035084,
158,Guinea,Latin America & Caribbean,3.5069999689999998,2017,Lower middle income,IBRD,32.231575965,78.85643,3.4321775924666666,,,,83.12882287,,,40.52155,22.6965,,,10472514515.0,10.60432284,12.4713621,,2.726652998,24.1,85.7,12717176,15.43518,,,245860.0,,146.7665896,7.5582579114035084,
159,Haiti,Sub-Saharan Africa,4.518,2015,Low income,IDA,38.22112656,91.7047794736842,4.039865748,2.693649422,1.461652,30.07900649,62.26453711,24.546,8.655,,,,48.87558316,8724656126.0,1.2112183429999999,1.862412781,,4.47761194,29.0,75.0,10711061,20.583209545454544,,76.07221323,27750.0,,70.55168963,9.291429614032895,
160,Haiti,Sub-Saharan Africa,4.0280000000000005,2016,Low income,IDA,38.69016647,91.7047794736842,0.526810697,-0.7360885629999999,1.461652,30.66426491,61.42067847,24.179000000000002,8.594,,,,,7970649131.0,1.452707027,-1.412475167,,1.507936508,28.7,73.4,10847334,20.583209545454544,,,27750.0,,73.34189505,9.291429614032895,
161,Haiti,Sub-Saharan Africa,3.6029999260000003,2017,Low income,IDA,38.455646515,91.7047794736842,0.8588914504827585,,,,60.70026156,,,,,,,8408150518.0,1.173279505,-8.674224649,,1.09460516,28.3,71.7,10981229,20.583209545454544,,,27750.0,,75.32700019,9.291429614032895,
162,Honduras,Latin America & Caribbean,4.788,2015,Low income,IDA,89.98170999999998,81.33746,10.23403104,8.368923228,6.33,20.84827152,59.75859073,22.04,4.806,,,21.97608747,7.0485681,20979767785.0,3.840079971,8.187092587,96.00751,3.945678516,10.8,19.6,8960829,16.09893,29.145659999999996,51.53741358,112490.0,17.34447206,107.2644054,4.591599941,
163,Honduras,Latin America & Caribbean,4.871,2016,Low income,IDA,87.57662964,83.06458,4.023583607,2.2880663869999998,6.33,21.02205092,58.29282011,21.715,4.803999999999999,,,,,21643936939.0,3.75214891,8.052111599,96.12654,2.912467499,10.4,18.9,9112867,14.498779999999998,28.37057,,112490.0,,100.4878811,4.668200016,
164,Honduras,Latin America & Caribbean,5.181000233,2017,Low income,IDA,88.77916981999998,83.71143000000002,3.4321775924666666,,,,56.97612794,,,,,,,22978532897.0,4.78529791,8.480355072,,4.030913063,10.0,18.2,9265067,16.65963,25.59773,,112490.0,,102.415772,4.047999859,
165,Hungary,Latin America & Caribbean,4.8,2015,Lower middle income,IDA,100.0,96.35485,3.2323150480000002,3.478150523,4.467748266,25.46245766,46.92216595,9.4,13.4,16.396060000000002,38.09751,43.48575322,0.0,122879000000.0,3.367145175,30.69311921,,9.843218281,2.7,5.1,9843028,10.2914,10.97863,15.55936205,93030.0,23.42140615,171.56587019999995,6.813199997000001,
166,Hungary,Latin America & Caribbean,5.145,2016,Lower middle income,IDA,100.0,96.86148,4.058216532,4.365756933,4.467748266,24.44965296,47.85539373,9.7,13.0,,,43.87813298,,125817000000.0,2.21318749,29.85832991,,0.080302686,2.6,4.8,9814023,10.01652,10.767439999999999,,93030.0,23.35318823,168.992646,5.114900112,
167,Hungary,Latin America & Caribbean,5.323999882,2017,Lower middle income,IDA,100.0,96.608165,3.4321775924666666,,,,49.01838215,,,,,,,139135000000.0,3.98871037,30.36338933,,4.946587536,2.4,4.5,9781127,15.43518,,,93030.0,,172.3603754,4.155700207,
168,Iceland,Europe & Central Asia,7.561,2015,High income: OECD,,100.0,98.6384,9.616615556000001,8.480405363,7.520497381,24.25693461,51.57710494,12.5,6.6,28.62802000000001,28.12977,30.48061951,0.0,16942247374.0,4.311317806,26.4707423,,5.672919079,1.1,2.3,330815,16.02419891891892,10.14405,77.02968921,103000.0,23.45944788,99.04312440000001,3.9791998860000004,
169,Iceland,Europe & Central Asia,7.501,2016,High income: OECD,,100.0,99.51819,11.63015347,10.09134066,7.520497381,28.93107422,52.07411504,12.0,6.9,,,33.63735719,,20304098101.0,7.481450239,27.80972865,,1.826944015,1.1,2.2,335439,16.02419891891892,,,103000.0,38.51883998,90.41946016,2.977900028,
170,Iceland,Europe & Central Asia,7.504000187000001,2017,High income: OECD,,100.0,99.078295,3.15166573952,,,,52.72437619,,,,,,,23909289979.0,3.6422268019999997,26.28310069,,,1.0,2.1,341284,16.02419891891892,,,103000.0,,89.81261114,2.7418999669999997,
171,India,Europe & Central Asia,4.565,2015,High income: OECD,,88.0,93.27557837962962,6.975204418,5.73350265,3.08,32.87842721,52.19299717,19.269000000000002,7.303,,,,0.88808166,2102390000000.0,8.154425028,30.84089668,,12.75892381,26.1,44.1,1309053980,31.65018,31.491459999999996,36.02122257,3287259.063,,41.94667991,7.539349503611112,126.37477690000001
172,India,Europe & Central Asia,4.404,2016,High income: OECD,,84.52681732,93.27557837962962,6.54828172,5.331875536,3.08,30.56082877,51.52284711,19.012999999999998,7.31,,,,,2274230000000.0,7.112686097,30.05807689,,7.895590256,25.0,41.6,1324171354,28.49097,35.21588,,3287259.063,,40.34917931,7.539349503611112,128.90184409999998
173,India,Europe & Central Asia,4.315000057,2017,High income: OECD,,86.26340866000002,93.27557837962962,3.15166573952,,,,50.99285062,,,,,,,2600820000000.0,6.681182282000001,29.51339179,,5.738071183,24.0,39.4,1339180127,16.02419891891892,,,3287259.063,,41.07037172,7.539349503611112,
174,Indonesia,South Asia,5.399,2015,Lower middle income,IBRD,97.53736744,92.222915,6.049745087000001,4.8046496880000005,3.272975817,33.04648008,49.15083198,19.35,7.096,42.59993,26.99605,14.50131829,0.61120707,860854000000.0,4.8763223,32.80056833,99.67007,4.329308882,13.3,27.2,258162113,15.43518,,36.8793481,1913580.0,10.75348778,41.93764024,4.513999939,143.7185197
175,Indonesia,South Asia,5.314,2016,Lower middle income,IBRD,97.62,91.71123,7.290476396,6.0769688460000015,3.272975817,33.285252299999996,48.92957458,18.986,7.122000000000001,,,14.86693565,,932256000000.0,5.0332795919999995,32.67277681,99.66881,4.256510046,12.8,26.3,261115456,14.114920000000001,13.97814,,1913580.0,10.33214511,37.4388945,4.300700188,155.05338899999995
176,Indonesia,South Asia,5.262000083999999,2017,Lower middle income,IBRD,97.57868372,92.7346,1.056776612714286,,,,48.5350511,,,,,,,1015540000000.0,5.067680274,33.58923562,,4.27341918,12.4,25.4,263991379,15.3284,16.06371,,1913580.0,,39.53623536,4.184800148,
177,Iran,East Asia & Pacific,4.686,2015,Lower middle income,IBRD,99.97505188,99.41444,-5.935668268,-7.060966381,2.741329958,,40.18705141,17.102999999999998,4.546,26.73435,37.88715,,,385874000000.0,-1.32064512,37.00651586,,-4.639570372,9.8,16.0,79360487,17.017329999999998,26.77414000000001,0.913005057,1745150.0,,39.01730070000001,11.06000042,
178,Iran,East Asia & Pacific,4.813,2016,Lower middle income,IBRD,100.0,99.41444,3.507696081,2.325415423,2.741329958,,40.62463301,16.544,4.513,28.852490000000003,36.529959999999996,,,418977000000.0,13.39624446,37.29247519,98.10135,6.857453893,9.4,15.5,80277428,15.43518,,,1745150.0,,43.21446335,12.43000031,
179,Iran,East Asia & Pacific,4.691999912,2017,Lower middle income,IBRD,99.98752594,99.41444,4.693304940958334,,,,41.09996474,,,30.124409999999997,33.03826,,,454013000000.0,3.755187367,38.94624957,,5.309054687,9.1,14.9,81162788,15.43518,,,1745150.0,,48.78063765,12.10000038,
180,Iraq,Middle East & North Africa,4.677,2015,Upper middle income,IBRD,99.86218262,89.8441734042553,4.217052803029411,,4.6,18.10470156,77.73008484,33.628,5.096,,,25.39772081,0.27033679,177499000000.0,2.477664617,17.41544402,,-25.70000178,18.2,32.3,36115649,16.480982615384615,,0.798830769,435051.9922,1.241369451,76.75791506,6.546154871280488,
181,Iraq,Middle East & North Africa,4.575,2016,Upper middle income,IBRD,100.0,89.8441734042553,4.217052803029411,,4.6,12.40955756,77.47028353,33.207,5.02,,,25.94381725,,170560000000.0,13.02415372,11.69888915,,5.899999997,17.6,31.3,37202572,16.480982615384615,,,435051.9922,2.029599064,73.82109287,6.546154871280488,
182,Iraq,Middle East & North Africa,4.497000217,2017,Upper middle income,IBRD,99.93109131,89.8441734042553,4.217052803029411,,,,77.25593131,,,,,,,192061000000.0,-2.073172097,16.44762533,,,17.1,30.4,38274618,16.480982615384615,,,435051.9922,,75.99849712,6.546154871280488,
183,Ireland,Middle East & North Africa,6.94,2015,Upper middle income,IBRD,100.0,99.95062,6.644156241,5.641279214,5.901491139,40.58138237,53.763546,14.1,6.5,36.86934,33.29748,27.12796031,0.0,290617000000.0,25.55726885,54.32955895,,93.86595175,2.3,3.7,4701957,16.480982615384615,,9.081399013,70280.0,18.86715192,216.1867066,9.903599739,
184,Ireland,Middle East & North Africa,6.907,2016,Upper middle income,IBRD,100.0,99.97015999999999,10.13289992,8.896672836,5.901491139,43.98158504,54.51658572,13.5,6.4,,,25.12494779,,304819000000.0,5.141460154,54.65071483,,2.7087260989999997,2.2,3.6,4755335,16.480982615384615,,,70280.0,18.78235827,221.1580156,8.366499901000001,
185,Ireland,Middle East & North Africa,6.977000237,2017,Upper middle income,IBRD,100.0,99.96038999999999,4.217052803029411,,,,55.19570627,,,,,,,333731000000.0,7.802381607999999,56.34923669,,9.238063769,2.2,3.5,4813608,16.480982615384615,,,70280.0,,207.890848,6.710499763,
186,Israel,Europe & Central Asia,7.278,2015,High income: OECD,,100.0,97.55669,5.160621853,3.097590835,5.268638318,25.1470956,64.15756743,21.3,5.3,38.68047,30.62612,36.96404705,,299094000000.0,3.0379438989999996,22.76777446,,0.167557416,2.1,3.8,8380100,16.02419891891892,12.08838,3.707766913,22070.0,23.37929254,59.52921322,5.250999928,104.8269637
187,Israel,Europe & Central Asia,7.267,2016,High income: OECD,,100.0,97.05258,4.740718198,2.707429507,5.268638318,24.57872058,64.94990221,21.2,5.1,,,36.46108073,,317748000000.0,4.094335591,22.57168303,,1.112199687,2.0,3.7,8546000,16.02419891891892,12.070689999999999,,22070.0,23.37305934,58.44597425,4.797999859,101.0326193
188,Israel,Europe & Central Asia,7.212999821,2017,High income: OECD,,100.0,97.304635,3.15166573952,,,,65.55075783,,,,,,,350851000000.0,3.331562794,,,,2.0,3.6,8712400,16.02419891891892,,,22070.0,,,4.215000153,
189,Italy,Middle East & North Africa,5.9479999999999995,2015,High income: OECD,,100.0,99.04157,1.159327609,1.256868053,3.88231876,18.87202749,56.46901184,8.0,10.7,24.972179999999998,42.74304,42.3586805,,1832870000000.0,0.9519588720000001,20.23640852,,2.792291159,2.1,3.5,60730582,11.29297,12.02716,16.51685058,301340.0,23.41690536,56.92206259,11.89599991,
190,Italy,Middle East & North Africa,5.977,2016,High income: OECD,,100.0,98.61219,2.788965011,2.963735503,3.88231876,19.60127555,57.02901279,7.8,10.1,,,42.30178195,,1859380000000.0,0.85826263,20.34700536,,1.179420664,2.0,3.4,60627498,10.045169999999999,11.12385,,301340.0,23.6595645,56.35103785,11.6882,
191,Italy,Middle East & North Africa,5.964000225,2017,High income: OECD,,100.0,98.82687999999999,4.217052803029411,,,,57.57652093,,,,,,,1934800000000.0,1.502291372,20.32814061,,2.101226291,2.0,3.4,60551416,16.02419891891892,,,301340.0,,59.514598899999996,11.210599900000002,
192,Jamaica,Europe & Central Asia,5.709,2015,High income: OECD,,97.27888489,93.27557837962962,2.75526369,2.4029467209999997,5.505097546,18.7123466,48.71448596,16.809,6.928,36.68302,39.44272,25.79069631,2.25321347,14145469269.0,0.90484599,5.053739141,,1.9950205319999998,11.5,16.2,2871934,16.428739999999998,21.976029999999998,16.77190746,10990.0,24.81937684,76.10510996,13.51130009,
193,Jamaica,Europe & Central Asia,5.51,2016,High income: OECD,,98.20426941,93.27557837962962,-0.586062714,-0.911110722,5.505097546,21.460238,48.0806619,16.629,6.98,35.87399,38.94375,26.20126179,,14072135209.0,1.380658383,7.935663352000001,,1.940147096,11.1,15.7,2881355,18.10698,22.64723,,10990.0,26.02650689,75.92991885,13.19180012,
194,Jamaica,Europe & Central Asia,5.31099987,2017,High income: OECD,,97.74157715,93.27557837962962,3.15166573952,,,,47.95270508,,,37.877990000000004,36.25373,,,14781107822.0,0.978556223,8.116679307,,1.99651698,10.8,15.2,2890299,15.492289999999999,22.10634,,10990.0,,82.57010082,11.6590004,
195,Japan,Latin America & Caribbean,5.987,2015,Upper middle income,IBRD,100.0,98.79994,3.8461264039999996,3.956391598,2.985204668,26.23573692,63.95212579,8.0,10.3,,,17.14929233,,4394980000000.0,1.353823114,23.58675739,,3.7679030630000003,0.9,3.0,127141000,11.3877,16.176660000000002,6.297357081,377971.0156,11.409270699999999,35.59640126,3.400000095,
196,Japan,Latin America & Caribbean,5.921,2016,Upper middle income,IBRD,100.0,98.23516,0.09632723300000001,0.211789002,2.985204668,26.48446996,65.29010631,7.8,10.5,32.99338,38.76294,16.93938369,,4949270000000.0,0.938193886,24.53600715,,1.963389179,0.9,2.7,126994511,11.21106,15.87224,,377970.0,11.10336454,31.26658245,3.099999905,
197,Japan,Latin America & Caribbean,5.920000076,2017,Upper middle income,IBRD,100.0,98.51755,3.4321775924666666,,,,66.48737985,,,,,,,4872140000000.0,1.7125811309999999,,,,0.9,2.6,126785797,16.480982615384615,,,377970.0,,,2.799999952,
198,Jordan,East Asia & Pacific,5.192,2015,High income: OECD,,99.99832153,91.39037816666665,7.029390967,2.939575093,4.246094702,,66.08641395,27.04300000000001,3.8289999999999997,,,,6.69056153,37517410282.0,2.39169597,1.200192828,,1.336650321,10.8,18.1,9159302,16.02419891891892,,3.229170042,89320.0,,98.07690674,13.07499981,
199,Jordan,East Asia & Pacific,5.303,2016,High income: OECD,,100.0,91.39037816666665,1.8300569580000001,-1.362968011,4.246094702,,65.47088003,26.469,3.8280000000000003,42.53879000000001,37.01023,,,38654727746.0,2.003733642,1.123139768,,1.145489543,10.5,17.6,9455802,16.02419891891892,18.363139999999998,,89320.0,,91.31656351,15.27499962,
200,Jordan,East Asia & Pacific,5.335999966,2017,High income: OECD,,99.999160765,91.39037816666665,4.693304940958334,,,,64.78502892,,,43.24167,37.67145,,,40068308451.0,1.970023483,1.402247971,,1.019821257,10.1,17.0,9702353,11.431,21.03903,,89320.0,,92.93903626,14.174999714999998,
201,Kazakhstan,Middle East & North Africa,5.855,2015,Upper middle income,IBRD,100.0,99.84536999999999,3.116682047,1.620606617,2.864349279,26.61014557,50.44344990000001,22.66,7.48,,65.76005,15.48714271,0.35918143,184388000000.0,1.2,34.64945971,,0.2,5.6,12.0,17542806,7.50668,16.2004,1.5584429119999998,2724901.875,9.835711552000001,53.04972881,4.929999828,
202,Kazakhstan,Middle East & North Africa,5.919,2016,Upper middle income,IBRD,100.0,99.72076,-6.31722035,-7.640005106,2.864349279,23.173422199999997,52.07481401,22.52,7.37,,68.56174,16.3309403,,137278000000.0,1.1,33.82482971,,1.8,5.3,10.9,17794055,6.7938800000000015,18.5511,,2724901.875,9.924250197000001,60.31159659,4.960000038,
203,Kazakhstan,Middle East & North Africa,5.818999767,2017,Upper middle income,IBRD,100.0,99.10345,4.217052803029411,,,,53.65551934,,,,,19.48389349,,162887000000.0,4.1,37.23529664,,6.1,5.3,10.0,18037646,6.5915300000000006,20.75555,,2724901.875,10.55011984,60.62161328,4.900000095,
204,Kenya,Europe & Central Asia,4.419,2015,Upper middle income,IBRD,41.6,93.27557837962962,7.9519189039999985,5.182040424,4.933233448999999,15.01972029,78.33341998,31.781999999999996,5.841,36.33889,41.76367,22.69333517,18.68333768,64007751188.0,5.718489422,7.062475086,,3.598520135,21.8,48.7,47236259,16.480982615384615,30.65055,72.66275251,580370.0,16.25663514,44.21131778,7.539349503611112,
205,Kenya,Europe & Central Asia,4.356,2016,Upper middle income,IBRD,56.0,93.27557837962962,8.347089376,5.607628735,4.933233448999999,12.14806409,77.04533171,31.309,5.732,,,23.42455897,,70875223143.0,5.869197698,7.62514305,,2.688758458,21.3,47.1,48461567,16.480982615384615,,,580370.0,15.79844723,36.75137581,7.539349503611112,
206,Kenya,Europe & Central Asia,4.552999973,2017,Upper middle income,IBRD,48.8,93.27557837962962,3.15166573952,,,,75.9102398,,,,,,,79263075749.0,4.873936761,4.849849927,,0.163306154,20.9,45.6,49699862,16.480982615384615,,,580370.0,,37.25010876,7.539349503611112,
207,Kosovo,Sub-Saharan Africa,5.5889999999999995,2015,Lower middle income,IDA,100.0,91.7047794736842,0.8588914504827585,,,17.95807857,,17.1,7.0,,,,,6440612177.0,4.0944545360000015,-0.8781747740000001,,4.840571661999999,,,1801800,15.43518,,20.45090897,10887.0,,72.32371933,32.93000031,
208,Kosovo,Sub-Saharan Africa,5.401,2016,Lower middle income,IDA,100.0,91.7047794736842,0.8588914504827585,,,18.3187558,,16.8,7.0,,,,,6714712389.0,4.0565785960000005,-0.032948386,,2.7881759969999997,,,1816200,15.43518,,,10887.0,,74.61326832,27.46999931,
209,Kosovo,Sub-Saharan Africa,5.278999805,2017,Lower middle income,IDA,100.0,91.7047794736842,0.8588914504827585,,,,,,,,,,,7244888738.0,4.227908537,2.488345624,,3.0463635069999997,,,1830700,15.43518,,,10887.0,,79.18271255,30.199999809999998,
210,Kuwait,Europe & Central Asia,6.295,2015,Lower middle income,IDA,100.0,97.59156,-24.10096363,-27.05809549,3.19,27.83232579,29.7858652,16.872,2.681,,,51.99966351,0.0,114567000000.0,0.593019617,34.25897724,99.25909,-5.654537257,4.6,8.8,3935794,7.5883600000000015,8.86229,0.0,17820.0,1.3807787480000002,98.69986337,2.200000048,115.6827423
211,Kuwait,Europe & Central Asia,6.239,2016,Lower middle income,IDA,100.0,96.73618,-5.897863227,-8.609759774,3.19,22.92554038,30.16285356,16.416,2.739,,,,,110912000000.0,3.547005088,28.79611778,,-5.028342383,4.5,8.4,4052584,15.43518,8.85539,,17820.0,,94.66135030000001,2.160000086,117.1563176
212,Kuwait,Europe & Central Asia,6.1050000189999984,2017,Lower middle income,IDA,100.0,93.19527,3.15166573952,,,,30.61064682,,,,,,,120126000000.0,-2.866431054,31.72642263,99.24358000000001,1.5444140259999999,4.3,8.1,4136528,15.43518,8.8586,,17820.0,,97.97635744,2.180000067,
213,Latvia,Middle East & North Africa,5.098,2015,High income: nonOECD,,100.0,96.48701,4.08835486,4.943946823,4.340582467,21.98097934,52.4729581,11.1,14.4,30.08773,31.39477,43.91020444,,26972863394.0,2.9717038319999998,21.72396223,,0.396257099,2.6,5.0,1977527,8.03226,11.132489999999999,38.09801717,64490.0,22.7669211,121.31792320000001,9.873000145,
214,Latvia,Middle East & North Africa,5.56,2016,High income: nonOECD,,100.0,96.79255,5.098033109,6.062910841,4.340582467,21.05101202,53.29537596,11.2,14.6,,,42.911849600000004,,27571513793.0,2.2088192980000003,20.47560949,,5.564295613,2.4,4.6,1959537,8.10571,11.3295,,64490.0,23.88406893,119.18738059999998,9.642900467,
215,Latvia,Middle East & North Africa,5.849999905,2017,High income: nonOECD,,100.0,96.63978,4.217052803029411,,,,54.225764,,,,,,,30264454642.0,4.549337701000001,20.1398807,,8.048073387999999,2.2,4.2,1940740,15.910332000000002,,,64490.0,,122.262454,8.715000153,
216,Lebanon,Europe & Central Asia,4.8389999999999995,2015,High income: nonOECD,,100.0,83.64924,6.628624632,2.1057980730000003,2.1,6.91663338,47.34825078,15.377,4.591,,,22.90629899,1.36584849,49910270062.0,0.24332888800000002,0.9573296720000001,,-4.7789493169999995,4.9,8.4,5851479,15.910332000000002,,3.64671967,10450.0,13.47019549,72.39802241,7.539349503611112,
217,Lebanon,Europe & Central Asia,5.129,2016,High income: nonOECD,,100.0,84.35265,0.875549075,-1.7306837959999999,2.1,7.693714472999999,46.81548963,15.47,4.62,,,25.67801759,,51483909755.0,1.74074199,-0.710497053,,-6.561750551,4.7,8.1,6006668,7.67398,12.17537,,10450.0,13.43692833,69.43950055,7.539349503611112,
218,Lebanon,Europe & Central Asia,5.224999905,2017,High income: nonOECD,,100.0,88.54315,3.15166573952,,,,46.20590073,,,,,25.71718914,,53576985687.0,1.529097084,0.449711574,,-12.69961451,4.5,7.8,6082357,7.88391,12.48274,,10450.0,15.20240258,67.84597729999999,7.539349503611112,
219,Lesotho,Middle East & North Africa,4.898,2015,Upper middle income,IBRD,27.92323875,80.14511999999998,7.730517673,6.300811795,9.73,23.15002058,66.92342529,28.158,12.919,,,37.56182245,26.32559638,2510312805.0,2.766659718,-10.37501105,,12.23913988,39.3,93.8,2174645,23.951529999999998,33.08664,52.13920609,30360.0,40.51567388,121.93932509999999,6.546154871280488,
220,Lesotho,Middle East & North Africa,4.353000044,2016,Upper middle income,IBRD,29.73330879,80.51201999999998,1.358707712,0.016837543,9.73,18.8626494,66.68792035,27.872,12.702,,,37.75790095,,2323419619.0,3.178986683,-10.84697973,,18.85136027,38.7,88.9,2203821,23.16604,33.75653,,30360.0,33.72935043,123.64659740000002,6.546154871280488,
221,Lesotho,Middle East & North Africa,3.808000088,2017,Upper middle income,IBRD,28.82827377,81.56503000000002,4.217052803029411,,,,66.38126144,,,,,41.29707849,,2578265358.0,-2.286299037,,,-6.330262896,37.9,85.9,2233339,25.34293,32.94806,,30360.0,37.24961501,,6.546154871280488,
222,Liberia,Sub-Saharan Africa,4.5710000000000015,2015,Lower middle income,IDA,13.84009171,37.68327,-0.388378985,-2.798829053,3.66,-3.2924396039999997,83.17926659,34.721,8.12,,,,70.92576453,3177000000.0,0.0,-66.92231036,,-0.073816439,26.3,80.1,4499621,18.39079,30.44637,83.84704334,111370.0,,126.0176896,9.291429614032895,
223,Liberia,Sub-Saharan Africa,3.622,2016,Lower middle income,IDA,19.8,36.75459,-1.370395232,-3.8116891710000003,3.66,,82.31871356,34.318000000000005,7.888,,,,,3277826000.0,-1.599584075,-58.75912876,,-4.8,25.7,77.4,4613823,15.185039999999999,27.0679,,111370.0,,121.6764404,9.291429614032895,
224,Liberia,Sub-Saharan Africa,3.5329999919999997,2017,Lower middle income,IDA,16.820045855,37.21893,0.8588914504827585,,,,81.38261376,,,,,,,3285455000.0,2.468626095,-53.93535142,,5.0420168069999995,25.1,74.7,4731906,15.43518,,,111370.0,,122.98988119999999,9.291429614032895,
225,Libya,Sub-Saharan Africa,5.754,2015,Low income,IDA,98.52876282,91.7047794736842,0.8588914504827585,,2.1374382,,49.08705934,20.186,5.2010000000000005,,,,,27842131486.0,-8.862039363,,,,7.0,13.3,6234955,20.583209545454544,,1.966554457,1759540.0,,114.24592209999999,9.291429614032895,
226,Libya,Sub-Saharan Africa,5.615,2016,Low income,IDA,98.53672791,91.7047794736842,0.8588914504827585,,2.1374382,,48.76446306,19.672,5.207999999999998,,,,,26221660076.0,-2.79546889,,,,6.8,12.8,6293253,20.583209545454544,,,1759540.0,,70.21426341,9.291429614032895,
227,Libya,Sub-Saharan Africa,5.525000095,2017,Low income,IDA,98.532745365,91.7047794736842,0.8588914504827585,,,,48.33060427,,,,,,,38107728083.0,26.67587012,,,,6.5,12.4,6374616,20.583209545454544,,,1759540.0,,72.60801571,9.291429614032895,
228,Lithuania,Middle East & North Africa,5.8329999999999975,2015,Upper middle income,IBRD,100.0,99.75232,0.5457115339999999,1.496062354,15.52,19.04881096,49.88303086,10.8,14.4,16.548270000000002,36.670609999999996,32.62202525,0.28787239,41508609233.0,2.034648974,20.10388865,,3.082463905,2.3,5.0,2904910,7.889760000000001,12.86014,28.96117925,65286.00098,16.65671853,152.1532745,9.119999886,
229,Lithuania,Middle East & North Africa,5.813,2016,Upper middle income,IBRD,100.0,99.74473,4.522624616,5.8592621970000005,15.52,17.02508244,50.45613177,10.7,14.3,,,32.81641537,,42773029835.0,2.344880739,18.53742915,,3.05271048,2.2,4.7,2868231,7.68762,13.22845,,65286.00098,17.026298899999997,147.610119,7.862100123999999,
230,Lithuania,Sub-Saharan Africa,5.90199995,2017,Low income,IDA,100.0,99.748525,0.8588914504827585,,,,51.11579134,,,,,,,47168303744.0,3.828936273,19.4676944,,5.619030953999999,2.0,4.3,2827721,20.583209545454544,,,65286.00098,,160.6015819,7.073200226,
231,Luxembourg,Europe & Central Asia,6.9460000000000015,2015,High income: nonOECD,,100.0,97.64964,5.255009416,2.800123565,5.566208051,31.92321911,43.62069878,10.7,7.0,31.59853,40.71012,38.78797107,0.00537062,57784495265.0,2.861674636,53.35336088,,1.048323801,1.8,2.7,569604,9.44748,8.45773,9.031313661,2590.0,25.01584779,410.17163710000005,6.668600082,
232,Luxembourg,Europe & Central Asia,6.871,2016,High income: nonOECD,,100.0,98.79947,4.23965832,2.017007044,5.566208051,31.88028094,44.01927136,10.4,6.8,,,39.15721219,,58631324559.0,3.0826433160000004,53.04990152,,-0.94516953,1.7,2.6,582014,8.82794,8.30333,,2590.0,25.73511818,407.4311038,6.2906999589999995,
233,Luxembourg,Europe & Central Asia,6.8629999160000015,2017,High income: nonOECD,,100.0,98.22455500000001,3.15166573952,,,,44.41457133,,,,,,,62404461275.0,2.297941306,53.35095129999999,,4.146315272,1.7,2.6,599449,15.910332000000002,,,2590.0,,423.98625269999997,5.52159977,
234,Macedonia,Europe & Central Asia,5.007,2015,High income: OECD,,100.0,91.71095,6.004052755,5.911625204,3.2633632130000003,30.13567572,41.57366562,11.296,9.745,,,28.79460702,0.37790175,10064515432.0,3.855610302,14.18113118,,4.96313939,9.0,12.2,2079308,9.426860000000001,14.40654,24.21812973,25710.0,16.81823312,113.6984439,26.06839943,
235,Macedonia,Europe & Central Asia,5.121,2016,High income: OECD,,100.0,91.71095,6.729395193999999,6.632061056,3.2633632130000003,32.15465948,42.1506265,11.277000000000001,9.798,,,27.78313767,,10672471861.0,2.848441461,17.651796,,-1.530049921,9.8,13.0,2081206,16.02419891891892,,,25710.0,16.95115782,116.1855765,23.72439957,
236,Macedonia,Europe & Central Asia,5.1750001910000005,2017,High income: OECD,,100.0,91.71095,3.15166573952,,,,42.75562293,,,,,,,11279509014.0,0.24052101399999998,19.20677911,,1.5384615380000002,10.5,13.7,2083160,16.02419891891892,,,25710.0,,124.57281869999998,22.38120079,
237,Madagascar,Europe & Central Asia,3.681,2015,Upper middle income,IBRD,19.03506088,93.27557837962962,1.014581523,-1.670990209,2.08,9.67573233,80.10694303,33.4,6.475,,,,26.67951423,9744243531.0,3.116614714,9.590003895,,,19.4,47.8,24234088,16.480982615384615,41.1927,70.17441591,587295.0,,67.59478052,7.539349503611112,
238,Madagascar,Europe & Central Asia,3.695,2016,Upper middle income,IBRD,22.9,93.27557837962962,4.932842504,2.148929673,2.08,14.76523747,79.11943456,33.145,6.327999999999999,,,,,10001193315.0,4.179990236,12.53016893,,,18.9,45.9,24894551,16.480982615384615,40.606,,587295.0,,69.25603703,7.539349503611112,
